applicant_id,dup_group_id,record_kind,full_name,dob,phone,pan,email,address,city,state,pincode,loan_amount,loan_purpose,applied_on
APP002947,180,exact_key,Vinod Rani Menno,1974-06-06,9715955308,ADSFX2097R,vinodranimenno349@gmail.com,Flat 507 240 Ring Rd Banjara Hills,Chennai,Tamil Nadu,600012,2275000,Working Capital,2025-07-16
APP002948,7797,original,Akshay Chandra Chauhan,1982-06-01,7455190135,RWUIC4089S,akshaychandrachauhan94@gmail.com,"Flat 763, 362 Bazaar Street, Aundh",Pune,Maharashtra,411026,2775000,Personal Loan,2025-06-20
APP002949,6315,original,Suresh Chandra Patel,1988-11-14,9970056519,GENGN7482V,suresh_chandra_patel973@gmail.com,"6 Temple Street, Malviya Nagar",Kochi,Kerala,682029,4975000,Business Expansion,2025-03-27
APP002950,888,original,Lakshmi Kumar Singh,1996-04-19,6959880349,GQAEC9696L,lakshmi.kumar.singh72@yahoo.co.in,"362 Lake Side Road, Aundh",Lucknow,Uttar Pradesh,226037,3775000,Working Capital,2025-10-21
APP002951,298,original,Ravi Devi Patel,1998-04-13,8007546925,MUZTA4072T,ravidevipatel682@outlook.com,"99 Hill View Road, Adyar",Gurugram,Haryana,122011,1025000,Business Expansion,2025-10-10
APP002952,1460,original,Kiran Chandra Patel,1967-09-04,7344821174,RQVXS2285J,kiranchandrapatel98@gmail.com,"2th Floor, 36 Market Road, Koramangala",Kolkata,West Bengal,700078,1950000,Debt Consolidation,2025-11-11
APP002953,6017,original,Rekha Chandra Tiwari,1978-12-08,6982557513,UNDOX4981Z,rekha.chandra.tiwari563@rediffmail.com,"31 Station Road, Whitefield",Kolkata,West Bengal,700074,900000,Debt Consolidation,2025-07-06
APP002954,7064,original,Lakshmi Prasad Desai,1988-05-14,9333389837,QEXUL8657Q,lakshmi.prasad.desai717@rediffmail.com,"Flat 1149, 277 Ring Road, Aundh",Gurugram,Haryana,122073,2900000,Inventory Finance,2025-10-25
APP002955,9008,hard_negative_namesake,Jyoti Devi Kapoor,1983-07-22,6769299476,QYKDY6145T,jyotidevikapoor269@yahoo.co.in,"397 Lake Side Road, Powai",Bhopal,Madhya Pradesh,462057,1100000,Inventory Finance,2025-08-05
APP002956,3795,original,Tanvi Nath Trivedi,1998-05-26,6733140411,GYBZD9050H,tanvi_nath_trivedi672@gmail.com,"6th Floor, 194 Hill View Road, Salt Lake",Hyderabad,Telangana,500084,1300000,Business Expansion,2025-02-28
APP002957,2725,original,Kavita Chandra Bansal,1974-12-16,8458544875,CUMJD2942J,kavita_chandra_bansal100@yahoo.co.in,"325 Hill View Road, Powai",Surat,Gujarat,395077,1000000,Business Expansion,2025-05-17
APP002958,1129,fuzzy_only,Prakash Yadav,1983-12-01,9866006731,IODTX1192L,prakashyadav337@hotmail.com,"17th Flr, 327 Station Road, Indiranagar",Kochi,Kerala,682071,3150000,Debt Consolidation,2025-01-11
APP002959,7937,original,Ashwin Lal Dixit,1983-03-27,9244734216,ZFNQT5700T,ashwin.lal.dixit5@hotmail.com,"Flat 221, 396 Link Road, Whitefield",Chennai,Tamil Nadu,600042,3825000,Working Capital,2025-09-09
APP002960,1824,original,Gaurav Yadav,1972-05-24,8570495808,XVMQQ2004C,gauravyadav29@outlook.com,"Flat 211, 150 Station Road, Malviya Nagar",Pune,Maharashtra,411032,3975000,Working Capital,2025-11-01
APP002961,7310,original,Rahul Chandra Singh,1994-03-27,8887587278,OIWWO2489A,rahul.chandra.singh919@yahoo.co.in,"307 Ring Road, Jubilee Hills",Surat,Gujarat,395094,4525000,Personal Loan,2025-11-11
APP002962,8276,original,Farhan Nair,1985-11-26,7826383504,UHDDQ9431B,farhan.nair809@yahoo.co.in,"367 Station Road, Salt Lake",Surat,Gujarat,395006,3425000,Personal Loan,2025-02-27
APP002963,5840,original,Jyoti Rani Pillai,1998-04-07,8252078525,MERDS8464R,jyoti.rani.pillai301@hotmail.com,"355 Link Road, Vasant Kunj",Lucknow,Uttar Pradesh,226005,4325000,Working Capital,2025-05-08
APP002964,3507,fuzzy_only,Vikas Chandra Sarma,1985-08-14,9047994452,BCIVH0667P,vikas.chandra.sarma250@gmail.com,"6th Floor, 68 Temple Street, Hinjewadi",Noida,Uttar Pradesh,201033,1025000,Equipment Purchase,2025-02-19
APP002965,6471,original,Sunil Chandra Kapoor,1973-06-24,8154966012,KNRUY0203A,sunil.chandra.kapoor149@rediffmail.com,"16th Floor, 200 Link Road, Salt Lake",Mysuru,Karnataka,570055,2675000,Debt Consolidation,2025-04-09
APP002966,6342,original,Yash Prasad Verma,1980-03-06,7063499798,JVPXB5001A,yash.prasad.verma822@hotmail.com,"12th Floor, 189 Park Avenue, Rajouri Garden",Surat,Gujarat,395030,525000,Debt Consolidation,2025-05-01
APP002967,5398,original,Divya Kumar Saxena,1978-03-11,7652408350,WJVPU4419S,divya.kumar.saxena615@yahoo.co.in,"Flat 729, 38 Ring Road, Hinjewadi",Chennai,Tamil Nadu,600073,3925000,Equipment Purchase,2025-10-03
APP002968,6445,original,Arjun Nath Kulkarni,1990-02-02,6228005919,UHDFZ2550J,arjun.nath.kulkarni109@yahoo.co.in,"3th Floor, 126 Station Road, Koramangala",Kochi,Kerala,682040,1775000,Business Expansion,2025-12-17
APP002969,5842,adversarial,S. Yadav,1971-03-07,6635817302,GINMG9506G,s_yadav147@yahoo.co.in,"284 Lake Side Rd, Salt Lake",Chennai,Tamil Nadu,600049,4750000,Personal Loan,2025-02-23
APP002970,6256,original,Kiran Rani Gupta,1986-04-22,7022110133,DXBOJ6281L,kiran.rani.gupta230@hotmail.com,"9th Floor, 74 Station Road, Anna Nagar",Mumbai,Maharashtra,400036,1650000,Business Expansion,2025-06-13
APP002971,6723,original,Deepika Devi Kapoor,2001-10-08,7318848185,BBLWL1864K,deepika.devi.kapoor708@gmail.com,"Flat 1151, 269 Church Street, Adyar",Surat,Gujarat,395039,1025000,Business Expansion,2025-03-01
APP002972,7027,original,Deepak Devi Mishra,1971-06-13,8072319378,XRGCF4248J,deepak.devi.mishra206@rediffmail.com,"186 MG Road, Malviya Nagar",Gurugram,Haryana,122096,3675000,Inventory Finance,2025-08-08
APP002973,7147,original,Ramesh Nath Agarwal,1994-02-20,6342543905,NAVJE4794X,rameshnathagarwal770@gmail.com,"13th Floor, 60 Nehru Street, Anna Nagar",Kolkata,West Bengal,700089,3125000,Personal Loan,2025-08-21
APP002974,2725,exact_key,Kavita Bansal,1974-12-16,8458544875,CUMJD2942J,kavita_bansal223@outlook.com,"325 Hill View Rd, Powai",Surat,Gujarat,395077,4775000,Personal Loan,2025-01-14
APP002975,8528,original,Lakshmi Prasad Iyer,1999-07-21,6950325790,QMJPD7138D,lakshmiprasadiyer642@yahoo.co.in,"5th Floor, 51 Market Road, Adyar",Noida,Uttar Pradesh,201057,2475000,Working Capital,2025-06-22
APP002976,5912,original,Pranav Lal Malhotra,1992-04-25,6008260850,CRFSH2772E,pranavlalmalhotra815@outlook.com,"40 Bazaar Street, Powai",Mumbai,Maharashtra,400097,3225000,Working Capital,2025-12-27
APP002977,7267,original,Mohit Rani Sinha,1973-09-27,8024278012,RLIKE8285H,mohit_rani_sinha103@rediffmail.com,"4th Floor, 172 Bazaar Street, Rajouri Garden",Kolkata,West Bengal,700050,2000000,Debt Consolidation,2025-06-14
APP002978,654,original,Nisha Nath Jain,2001-09-14,8517446620,RCNOB4589T,nisha.nath.jain567@hotmail.com,"345 Ring Road, Vasant Kunj",Bengaluru,Karnataka,560050,3875000,Business Expansion,2025-02-03
APP002979,4849,original,Uday Chandra Malhotra,1973-07-07,8351550397,EHPRA3986A,uday.chandra.malhotra150@rediffmail.com,"8th Floor, 398 Link Road, Indiranagar",Surat,Gujarat,395078,4500000,Business Expansion,2025-12-04
APP002980,6792,original,Mohit Rani Agarwal,1973-08-02,9157080199,HIIGT6318Z,mohitraniagarwal712@gmail.com,"Flat 382, 391 Bazaar Street, Sector 45",Lucknow,Uttar Pradesh,226040,4575000,Equipment Purchase,2025-07-09
APP002981,8081,original,Aditya Chandra Dixit,1978-08-18,9629646041,UPAOA7341P,aditya_chandra_dixit634@hotmail.com,"6th Floor, 65 Park Avenue, Jubilee Hills",Kochi,Kerala,682099,1675000,Personal Loan,2025-09-08
APP002982,1303,original,Sunil Nath Joshi,1979-06-20,8459204470,VULVS9106K,sunilnathjoshi798@rediffmail.com,"Flat 449, 386 Temple Street, Indiranagar",Coimbatore,Tamil Nadu,641040,2275000,Inventory Finance,2025-07-18
APP002983,562,original,Naveen Chandra Shukla,1991-08-18,7840378728,YILDQ9549J,naveen.chandra.shukla680@outlook.com,"5th Floor, 388 Nehru Street, Malviya Nagar",Mysuru,Karnataka,570079,4875000,Debt Consolidation,2025-09-23
APP002984,7981,original,Manish Rani Reddy,1980-11-14,9322006938,WORBG5474S,manish.rani.reddy951@outlook.com,"153 Market Road, Aundh",Pune,Maharashtra,411060,4000000,Personal Loan,2025-08-09
APP002985,4232,fuzzy_only,Sanjay Reddy,1978-05-19,9904193879,UILCV4883R,sanjayreddy118@rediffmail.com,"Flat 494, 68 Ring Road, Sector 45",Kochi,Kerala,682043,1875000,Debt Consolidation,2025-04-16
APP002986,3515,original,Suresh Trivedi,2000-04-17,7681908692,IXSLN8751P,sureshtrivedi851@yahoo.co.in,"16th Floor, 377 Temple Street, Koramangala",Mysuru,Karnataka,570029,3850000,Business Expansion,2025-03-28
APP002987,729,original,Yash Kumar Sinha,1999-08-15,7550281672,SWNCB6466Q,yash.kumar.sinha814@rediffmail.com,"12th Floor, 246 Gandhi Marg, Banjara Hills",Ahmedabad,Gujarat,380057,2725000,Working Capital,2025-02-23
APP002988,2231,original,Vikas Chandra Desai,1985-04-06,8699982470,IVKJZ2079X,vikaschandradesai976@yahoo.co.in,"10th Floor, 346 Station Road, HSR Layout",Delhi,Delhi,110003,3850000,Debt Consolidation,2025-11-19
APP002989,2511,original,Jyoti Rani Sharma,1994-05-06,9034486271,NQZBM4277K,jyotiranisharma564@yahoo.co.in,"7th Floor, 293 Park Avenue, Aundh",Coimbatore,Tamil Nadu,641055,2275000,Equipment Purchase,2025-12-11
APP002990,6629,original,Harish Sharma,1975-12-15,8688638996,YRIBW6611H,harishsharma221@outlook.com,"2th Floor, 288 Church Street, Jubilee Hills",Bengaluru,Karnataka,560069,1300000,Working Capital,2025-02-01
APP002991,1766,original,Meera Devi Verma,1975-07-21,9134845062,YTJKV2420O,meera.devi.verma468@yahoo.co.in,"330 Temple Street, Banjara Hills",Bhopal,Madhya Pradesh,462026,425000,Inventory Finance,2025-09-02
APP002992,5507,original,Rahul Devi Shetty,1970-01-28,7270784057,XUAKS1559L,rahuldevishetty946@rediffmail.com,"114 Church Street, Salt Lake",Coimbatore,Tamil Nadu,641030,2225000,Business Expansion,2025-08-16
APP002993,4566,original,Saurabh Prasad Joshi,1972-04-22,8559271805,AMUZZ2964C,saurabh.prasad.joshi498@gmail.com,"12th Floor, 199 Station Road, Anna Nagar",Indore,Madhya Pradesh,452089,3875000,Personal Loan,2025-02-22
APP002994,3299,original,Deepika Nath Joshi,1994-09-10,7434446900,KBDAI8908A,deepika_nath_joshi123@hotmail.com,"17th Floor, 135 Station Road, Malviya Nagar",Jaipur,Rajasthan,302010,175000,Working Capital,2025-08-16
APP002995,4084,original,Kiran Dixit,1976-03-24,7306060189,IKLGU3848L,kiran.dixit791@yahoo.co.in,"4th Floor, 229 Station Road, Malviya Nagar",Pune,Maharashtra,411064,1825000,Equipment Purchase,2025-11-04
APP002996,3187,original,Ananya Nath Iyer,1998-09-16,6406446385,DRKRA5529N,ananya.nath.iyer449@yahoo.co.in,"11th Floor, 193 Temple Street, Kothrud",Hyderabad,Telangana,500041,3500000,Inventory Finance,2025-12-21
APP002997,1301,original,Pooja Kumar Dixit,1978-11-12,6152406074,OIIZF9334O,poojakumardixit818@rediffmail.com,"172 Temple Street, Sector 45",Kolkata,West Bengal,700042,1475000,Inventory Finance,2025-03-04
APP002998,3783,original,Vikram Prasad Jain,1980-08-24,9700564213,KRSOB2854R,vikram.prasad.jain6@hotmail.com,"17th Floor, 181 MG Road, Salt Lake",Jaipur,Rajasthan,302055,2400000,Inventory Finance,2025-11-17
APP002999,8833,hard_negative_household,Aarav Saxena,1993-04-22,9472293015,BYHME3144W,aaravsaxena400@outlook.com,"18th Floor, 289 Gandhi Marg, Rajouri Garden",Delhi,Delhi,110029,2625000,Business Expansion,2025-06-08
APP003000,4533,original,Aarav Lal Gupta,1966-10-21,6536191889,FUNDB5682Y,aaravlalgupta777@rediffmail.com,"54 Park Avenue, Sector 45",Ahmedabad,Gujarat,380029,600000,Debt Consolidation,2025-05-24
APP003001,2315,original,Bhavna Lal Trivedi,1985-04-27,7174956139,GENBV4553W,bhavna_lal_trivedi886@rediffmail.com,"356 Ring Road, Indiranagar",Ahmedabad,Gujarat,380059,4400000,Equipment Purchase,2025-06-28
APP003002,522,original,Arun Chauhan,1989-10-23,6761833353,EWAFZ7618P,arunchauhan35@yahoo.co.in,"Flat 517, 166 Temple Street, Salt Lake",Lucknow,Uttar Pradesh,226002,2925000,Business Expansion,2025-10-07
APP003003,481,original,Rohit Devi Tiwari,1979-12-23,6918128826,NALCO6530B,rohit_devi_tiwari398@hotmail.com,"18th Floor, 135 Nehru Street, HSR Layout",Delhi,Delhi,110028,600000,Inventory Finance,2025-07-13
APP003004,701,original,Suresh Prasad Saxena,1992-01-20,6716442987,SACXT8301A,suresh_prasad_saxena262@outlook.com,"1th Floor, 252 Church Street, Banjara Hills",Lucknow,Uttar Pradesh,226030,3825000,Personal Loan,2025-09-02
APP003005,6274,original,Saurabh Devi Bhat,1997-05-09,9741352438,GPDGA1807E,saurabhdevibhat6@hotmail.com,"Flat 511, 15 Temple Street, Rajouri Garden",Hyderabad,Telangana,500025,2750000,Personal Loan,2025-03-09
APP003006,6323,original,Pooja Nath Joshi,1977-12-22,6973278016,RLNHN4952E,pooja.nath.joshi788@rediffmail.com,"5th Floor, 308 Station Road, Jubilee Hills",Mysuru,Karnataka,570083,4025000,Debt Consolidation,2025-11-28
APP003007,5422,original,Swati Rani Gupta,2001-09-01,6880455128,EAPQG4550X,swati_rani_gupta88@rediffmail.com,"331 Church Street, Koramangala",Delhi,Delhi,110094,4100000,Business Expansion,2025-10-06
APP003008,777,original,Harish Dixit,1998-11-23,8178887391,YIPXF2916N,harishdixit163@gmail.com,"65 Ring Road, Powai",Pune,Maharashtra,411078,2900000,Inventory Finance,2025-11-07
APP003009,6553,original,Tanvi Chandra Singh,1994-11-22,9424740043,ANUII0915S,tanvi.chandra.singh120@rediffmail.com,"24 Hill View Road, Indiranagar",Indore,Madhya Pradesh,452099,3700000,Equipment Purchase,2025-07-01
APP003010,3022,original,Ashwin Devi Trivedi,1985-11-08,9329859258,FBOWV9285Q,ashwindevitrivedi686@gmail.com,"7th Floor, 200 Link Road, Jubilee Hills",Kochi,Kerala,682074,350000,Equipment Purchase,2025-01-18
APP003011,3402,original,Ankit Lal Saxena,1968-04-08,8090001777,YEJIG6050G,ankitlalsaxena325@hotmail.com,"Flat 492, 11 Bazaar Street, Andheri East",Hyderabad,Telangana,500092,1750000,Personal Loan,2025-01-05
APP003012,850,original,Kavita Nath Chauhan,1969-09-07,6630610275,VCLSR9953W,kavita_nath_chauhan654@rediffmail.com,"Flat 942, 377 Station Road, Salt Lake",Coimbatore,Tamil Nadu,641080,850000,Working Capital,2025-12-02
APP003013,781,original,Chetan Lal Shukla,2001-11-11,9866762771,CBNQB5094K,chetan_lal_shukla937@yahoo.co.in,"164 Park Avenue, Andheri East",Mysuru,Karnataka,570003,1000000,Inventory Finance,2025-11-03
APP003014,5368,original,Neha Devi Yadav,1977-07-01,8631860167,DRAPO6517K,nehadeviyadav420@hotmail.com,"3th Floor, 128 Station Road, HSR Layout",Noida,Uttar Pradesh,201066,1175000,Personal Loan,2025-05-03
APP003015,4348,original,Vikas Devi Patel,1994-01-02,7309408370,ETTNW8259E,vikasdevipatel113@rediffmail.com,"320 Link Road, Vasant Kunj",Mumbai,Maharashtra,400046,4325000,Debt Consolidation,2025-07-13
APP003016,4328,original,Pooja Kumar Rao,1971-04-01,7410599826,SMVIX3059G,poojakumarrao567@outlook.com,"9th Floor, 95 Bazaar Street, Jubilee Hills",Bengaluru,Karnataka,560030,3575000,Working Capital,2025-06-05
APP003017,3718,original,Arjun Yadav,1967-06-15,9026477133,JUAPK1382U,arjun_yadav338@hotmail.com,"Flat 739, 251 Temple Street, Jubilee Hills",Ahmedabad,Gujarat,380050,4525000,Working Capital,2025-06-16
APP003018,2817,original,Manish Kumar Joshi,1999-08-20,8966815735,PWXWK8547U,manish.kumar.joshi815@gmail.com,"118 Nehru Street, Banjara Hills",Jaipur,Rajasthan,302074,1025000,Business Expansion,2025-04-25
APP003019,4815,original,Gaurav Devi Singh,1977-07-05,8731226992,SCQZR3440D,gauravdevisingh613@outlook.com,"Flat 189, 244 Market Road, Adyar",Mysuru,Karnataka,570090,4475000,Equipment Purchase,2025-01-22
APP003020,8371,original,Anjali Prasad Sinha,1991-12-10,8625194310,WCXRE1263S,anjaliprasadsinha412@hotmail.com,"9th Floor, 141 Market Road, Koramangala",Lucknow,Uttar Pradesh,226087,1400000,Personal Loan,2025-07-19
APP003021,8402,original,Siddharth Chopra,1982-11-11,8505639795,DSWHH2121J,siddharth_chopra745@hotmail.com,"302 Lake Side Road, HSR Layout",Kolkata,West Bengal,700037,3075000,Debt Consolidation,2025-03-07
APP003022,2622,original,Rahul Nath Kulkarni,1993-02-06,9550304924,ZCATT5290F,rahul_nath_kulkarni300@yahoo.co.in,"Flat 543, 76 Station Road, Kothrud",Kochi,Kerala,682032,875000,Business Expansion,2025-07-04
APP003023,5197,original,Aditya Lal Tiwari,1989-05-13,7933494566,FHVIK1119Q,aditya.lal.tiwari310@gmail.com,"331 MG Road, Kothrud",Delhi,Delhi,110030,2250000,Working Capital,2025-05-02
APP003024,677,original,Rahul Prasad Kulkarni,1979-12-21,7604513104,STUYA3082A,rahulprasadkulkarni86@yahoo.co.in,"168 Nehru Street, Salt Lake",Kolkata,West Bengal,700063,1350000,Equipment Purchase,2025-01-12
APP003025,7830,original,Arun Chandra Sharma,1980-03-25,9571143920,GXFKT2436K,arunchandrasharma628@outlook.com,"369 Gandhi Marg, Powai",Ahmedabad,Gujarat,380027,2925000,Debt Consolidation,2025-05-10
APP003026,2178,original,Anil Prasad Khanna,1985-08-07,8131166481,VKVFD3065Q,anilprasadkhanna603@rediffmail.com,"Flat 246, 154 Bazaar Street, Sector 45",Bhopal,Madhya Pradesh,462045,1425000,Business Expansion,2025-06-06
APP003027,8327,original,Anjali Chandra Joshi,1965-08-22,6174783133,SXAAQ7377M,anjali.chandra.joshi591@gmail.com,"Flat 1128, 12 MG Road, Hinjewadi",Kolkata,West Bengal,700031,825000,Business Expansion,2025-08-15
APP003028,8132,original,Akshay Nath Iyer,1972-02-15,9605819568,DPDAM2513S,akshay_nath_iyer645@yahoo.co.in,"Flat 903, 137 Station Road, Aundh",Lucknow,Uttar Pradesh,226090,750000,Inventory Finance,2025-04-06
APP003029,4606,original,Dhruv Gupta,1986-08-20,6214859640,GOWSF8489S,dhruv.gupta2@yahoo.co.in,"Flat 832, 360 Bazaar Street, Adyar",Coimbatore,Tamil Nadu,641098,3625000,Personal Loan,2025-08-04
APP003030,1687,original,Gaurav Prasad Dixit,1996-03-15,6013394196,AFTJK7863N,gauravprasaddixit638@outlook.com,"326 Gandhi Marg, Salt Lake",Jaipur,Rajasthan,302034,2250000,Inventory Finance,2025-03-16
APP003031,5065,original,Rahul Lal Rao,1969-04-26,6019060470,MXOIB2756U,rahul_lal_rao448@gmail.com,"155 Temple Street, Rajouri Garden",Surat,Gujarat,395077,4800000,Personal Loan,2025-11-03
APP003032,4482,original,Jyoti Prasad Sharma,1996-09-10,6801510642,FLQLV7623O,jyotiprasadsharma96@gmail.com,"Flat 811, 326 Lake Side Road, Sector 45",Hyderabad,Telangana,500056,1450000,Business Expansion,2025-03-18
APP003033,4715,original,Shalini Kumar Nair,1976-01-27,6348620798,SISKB6889M,shalini.kumar.nair606@gmail.com,"343 Ring Road, Adyar",Ahmedabad,Gujarat,380006,2200000,Debt Consolidation,2025-05-19
APP003034,7522,original,Ankit Nath Saxena,1995-06-07,6719945492,DVXGA6056I,ankitnathsaxena992@gmail.com,"4 Link Road, Anna Nagar",Bhopal,Madhya Pradesh,462000,4350000,Inventory Finance,2025-01-04
APP003035,7536,original,Ramesh Nath Kulkarni,1995-10-12,6685017604,TWPVZ0851B,rameshnathkulkarni550@rediffmail.com,"Flat 1159, 246 Hill View Road, Aundh",Noida,Uttar Pradesh,201014,1000000,Equipment Purchase,2025-10-16
APP003036,7475,original,Tanvi Prasad Gupta,2002-01-04,6689920342,PGTOL8806X,tanvi_prasad_gupta627@outlook.com,"16th Floor, 333 Ring Road, Koramangala",Mumbai,Maharashtra,400026,3250000,Equipment Purchase,2025-03-09
APP003037,7385,original,Rajesh Prasad Bhat,2002-08-14,6760218829,JBXPR9127B,rajesh.prasad.bhat224@yahoo.co.in,"1th Floor, 379 Park Avenue, Banjara Hills",Bengaluru,Karnataka,560092,225000,Inventory Finance,2025-09-27
APP003038,1182,original,Meera Rani Jain,1965-06-16,6158473503,ZBEYJ4067U,meera.rani.jain853@rediffmail.com,"Flat 1090, 44 MG Road, Rajouri Garden",Mysuru,Karnataka,570094,4625000,Equipment Purchase,2025-01-16
APP003039,7228,original,Vikram Lal Jain,1970-09-15,8805867565,CICZB9238E,vikram.lal.jain566@hotmail.com,"5 Park Avenue, Kothrud",Kochi,Kerala,682055,1425000,Equipment Purchase,2025-09-05
APP003040,8280,original,Farhan Chandra Rao,1981-09-23,7957082466,FBZIL4048W,farhanchandrarao116@outlook.com,"127 Nehru Street, Indiranagar",Coimbatore,Tamil Nadu,641055,1150000,Inventory Finance,2025-12-18
APP003041,4042,original,Bhavna Kulkarni,1996-03-23,6235576502,NWNMC4293W,bhavna_kulkarni756@hotmail.com,"296 Temple Street, Andheri East",Mysuru,Karnataka,570024,150000,Personal Loan,2025-01-07
APP003042,9090,hard_negative_dob_twin,Neha Devi Pillai,1998-03-03,9604113303,DHNQX0532U,neha.devi.pillai407@outlook.com,"16th Floor, 111 Market Road, Vasant Kunj",Kolkata,West Bengal,700075,3125000,Business Expansion,2025-04-06
APP003043,6844,original,Zoya Lal Saxena,2000-12-02,7734949660,FHYAT6374G,zoyalalsaxena832@yahoo.co.in,"337 Nehru Street, Jubilee Hills",Lucknow,Uttar Pradesh,226057,925000,Inventory Finance,2025-06-17
APP003044,6338,original,Anil Chandra Jain,1976-06-06,8320633451,RDVMY7071E,anilchandrajain36@gmail.com,"Flat 1164, 43 Gandhi Marg, Banjara Hills",Indore,Madhya Pradesh,452083,3100000,Business Expansion,2025-07-24
APP003045,3826,original,Ankit Chandra Singh,2000-11-26,8065677477,HFJLG7989M,ankit.chandra.singh577@rediffmail.com,"16th Floor, 40 Bazaar Street, HSR Layout",Mysuru,Karnataka,570084,3825000,Debt Consolidation,2025-09-22
APP003046,4231,original,Arjun Devi Malhotra,1991-04-08,6865873695,UCGAX1377A,arjundevimalhotra783@hotmail.com,"183 Nehru Street, Powai",Ahmedabad,Gujarat,380067,3925000,Working Capital,2025-07-17
APP003047,3319,original,Divya Chandra Shukla,1983-11-03,8162662700,KZWYN3869O,divya.chandra.shukla641@yahoo.co.in,"385 Station Road, Kothrud",Delhi,Delhi,110057,1150000,Debt Consolidation,2025-05-20
